"lambda","MSE.LASSO","MSE.OLS.GOOD","MSE.OLS.FULL","SSB.LASSO","SSB.OLS.GOOD","SSB.OLS.FULL"
0.215443469003188,20.3782941624916,20.9786802206974,15.7552422397268,3.6915555609896,1.25132694969873,4.75343220156622
0.28480358684358,16.6352882723652,12.6846416885457,18.5601015297473,2.89697476267985,2.98175501174147,5.97529026309071
0.28480358684358,16.9001132439929,12.2429539506437,29.6660171700081,2.84749723227467,1.6165185040413,7.19454869791613
0.312571584968824,19.809396953477,18.0504547886123,17.7430221748436,3.56496905340959,1.62420191325855,6.17322133452447
0.28480358684358,4.42231357131893,2.83179670434813,6.58067715046765,2.32449037638502,2.14640615840873,3.39608917176381
0.453487850812858,16.9300593385926,12.94957152242,20.325755645953,1.63264817699762,1.73661876084923,5.01822656594043
0.312571584968824,19.3029741690133,14.623543681873,19.6677093781234,1.67299277404266,0.675457867010594,4.75406541498111
0.162975083462064,31.9684911518571,21.466901004392,36.4642043665739,5.42710421568837,2.65579732572955,8.49443966820297
0.376493580679247,15.0068452754805,12.4912704133427,20.7794408283736,1.9611754765787,0.653147156772563,4.13670167993456
0.196304065004027,8.14294691943931,8.89871601180996,15.1181007926778,4.08232384293009,1.10828310657744,9.01473051732458
0.236448941264541,23.9185670274108,14.9810339878933,25.3561065609299,2.77008073091026,1.63577295175826,4.56257381075829
0.215443469003188,25.1674692226054,17.3205450961108,29.2044592211792,3.41498871654938,1.05383659561893,6.4187471142585
0.312571584968824,17.4672178819108,12.1605670683816,13.8193081458625,2.20977727530409,1.12340295147932,5.46061660364611
0.271858824273294,9.23107075360383,5.80382769392485,10.5140568785226,2.2376741389925,1.67743134725064,5.68618680836653
0.28480358684358,34.6790500128199,26.252564520248,36.104297018663,2.81708368459623,1.14822234933837,5.99169061530836
0.413201240011534,19.9524911554818,17.5667425848381,22.3152218635939,3.16340602462171,1.37017610539806,5.44739519904259
0.376493580679247,13.5061018354793,10.7044198002424,22.4933937792905,3.24946438735467,2.8571126856348,5.87959971271696
0.359381366380463,15.7905197170798,10.6611827998535,8.15999793072218,2.43890261475871,1.04929546321938,2.95325781913322
